x,y
26074,17487
45114,22835
45114,27158
21096,38823
21096,11170
31182,42738
31182,7255
5911,22214
5911,27779
12624,10701
12624,39292
18431,28444
18431,21549
39669,19145
39669,30848
32256,34472
32256,15521
33534,724
33534,49269
1146,44721
1146,5272
13781,32925
13781,17068
26926,16274
26926,33719
13875,19824
13875,30169
11387,24549
11387,25444
14560,24246
14560,25747
5894,26272
5894,23721
34006,44081
34006,5912
9756,28639
9756,21354
36415,1201
36415,48792
26248,16310
26248,33683
19683,16964
19683,33029
30983,30676
30983,19317
778,49697
778,296
49087,1600
49087,48393
23627,2578
23627,47415
48427,24228
48427,25765
376,49220
376,773
16508,21933
16508,28060
40916,33628
40916,16365
15140,2910
15140,47083
39962,39287
39962,10706
20204,44240
20204,5753
20729,38483
20729,11510
26000,21933
26000,28060
6346,43878
6346,6115
7277,4271
7277,45722
33737,37841
33737,12152
26212,6059
26212,43934
5020,34801
5020,15192
5520,48989
5520,1004
48782,20887
48782,29106
6118,9386
6118,40607
48515,12441
48515,37552
47511,12310
47511,37683
22710,27151
22710,22842
46889,35062
46889,14931
5918,44452
5918,5541
31204,11486
31204,38507
28132,24491
28132,25502
18801,28674
18801,21319
26127,16341
26127,33652
49151,22240
49151,27753
12614,34432
12614,15561
17663,20690
17663,29303
30225,22854
30225,27139
48168,21024
48168,28969
31377,3443
31377,46550
27540,22902
27540,27091
131,40550
131,9443
41963,49358
41963,635
7307,13125
7307,36868
48429,44465
48429,5528
3823,35855
3823,14138
37890,49400
37890,593
22403,37810
22403,12183
12186,33919
12186,16074
43094,24160
43094,25833
19461,12815
19461,37178
19978,40044
19978,9949
26234,49984
26234,9
12040,12163
12040,37830
40953,843
40953,49150
15987,12462
15987,37531
4629,10885
4629,39108
39647,7049
39647,42944
19798,26261
19798,23732
540,37910
540,12083
10582,16614
10582,33379
38598,48018
38598,1975
33143,16988
33143,33005
39224,25987
39224,24006
47040,8666
47040,41327
12666,38933
12666,11060
3785,26860
3785,23133
42576,165
42576,49828
27489,32544
27489,17449
38901,5850
38901,44143
11378,12309
11378,37684
23788,29775
23788,20218
12409,12193
12409,37800
18276,29155
18276,20838
136,41365
136,8628
41484,10788
41484,39205
31657,16629
31657,33364
5596,158
5596,49835
9306,22485
9306,27508
2264,5099
2264,44894
22737,1830
22737,48163
27095,7156
27095,42837
16440,43968
16440,6025
17690,49190
17690,803
26856,23911
26856,26082
37778,46734
37778,3259
23056,35084
23056,14909
39100,13878
39100,36115
29266,1450
29266,48543
18400,12056
18400,37937
46206,16746
46206,33247
34670,2710
34670,47283
19985,3346
19985,46647
31383,37224
31383,12769
15866,39537
15866,10456
47929,39413
47929,10580
39363,45787
39363,4206
863,43344
863,6649
35402,23642
35402,26351
33913,37819
33913,12174
48209,34346
48209,15647
15511,4278
15511,45715
8265,9565
8265,40428
269,750
269,49243
27213,2793
27213,47200
15266,14326
15266,35667
