x,y
11013715,33318941
53849233,53076924
53849233,34171843
31116587,53730256
31116587,33518511
66292707,65517038
66292707,21731729
7478308,82601423
7478308,4647344
85009918,66482811
85009918,20765956
42480805,47440996
42480805,39807771
12955596,81477674
12955596,5771093
63049851,73296477
63049851,13952290
41414567,77204606
41414567,10044161
74789812,76918381
74789812,10330386
25847399,29495290
25847399,57753477
11302837,21914213
11302837,65334554
69703216,84303322
69703216,2945445
71288030,65945409
71288030,21303358
16251104,13558933
16251104,73689834
19840513,16700741
19840513,70548026
5636777,73432390
5636777,13816377
52341507,24366729
52341507,62882038
67302727,47655819
67302727,39592948
69930779,48615732
69930779,38633035
29521665,79503383
29521665,7745384
82363894,16159978
82363894,71088789
46133447,39960187
46133447,47288580
26935368,10693589
26935368,76555178
61926561,42145666
61926561,45103101
37858783,50377507
37858783,36871260
47876321,29888279
47876321,57360488
87027697,29012396
87027697,58236371
32954624,46281674
32954624,40967093
75393021,33003363
75393021,54245404
43487666,16529621
43487666,70719146
25538520,65788894
25538520,21459873
53388236,59902199
53388236,27346568
36221081,28337627
36221081,58911140
85918149,22159067
85918149,65089700
12032950,4563943
12032950,82684824
13640091,37441972
13640091,49806795
5983811,16883670
5983811,70365097
70313800,27303918
70313800,59944849
26891281,58878926
26891281,28369841
34517914,43583802
34517914,43664965
3043230,48741014
3043230,38507753
17099684,38490971
17099684,48757796
78875478,66450528
78875478,20798239
7750356,13561171
7750356,73687596
22035977,33456802
22035977,53791965
51111505,55543968
51111505,31704799
5530898,18880062
5530898,68368705
26164485,69191210
26164485,18057557
11581444,24051811
11581444,63196956
66308944,77571676
66308944,9677091
24260205,9954465
24260205,77294302
67626369,28940488
67626369,58308279
58425635,15608588
58425635,71640179
49179508,45919824
49179508,41328943
11736577,26503232
11736577,60745535
30157540,54722116
30157540,32526651
29612247,86411447
29612247,837320
66558295,25486417
66558295,61762350
67058661,57324101
67058661,29924666
35134404,60697838
35134404,26550929
67741840,485499
67741840,86763268
38791026,12281150
38791026,74967617
50317152,45697746
50317152,41551021
53270116,62433474
53270116,24815293
15946999,69346521
15946999,17902246
19983196,36851740
19983196,50397027
38937998,18946488
38937998,68302279
22520629,39728508
22520629,47520259
69720097,77488533
69720097,9760234
24183991,82501711
24183991,4747056
16621256,61427554
16621256,25821213
16070037,74789475
16070037,12459292
20498656,7782198
20498656,79466569
12773464,45127306
12773464,42121461
25772294,41572967
25772294,45675800
17325869,20355205
17325869,66893562
48988967,85897526
48988967,1351241
50213152,75592412
50213152,11656355
35720792,70109105
35720792,17139662
47914304,43001779
47914304,44246988
25414141,85595385
25414141,1653382
287771,56381912
287771,30866855
2018355,35739048
2018355,51509719
45554680,83676297
45554680,3572470
