x,y,Ordre
79244,327765,87255846
79244,86920282,87255846
71273907,59439618,87255846
71273907,27808429,87255846
45016341,61688492,87255846
45016341,25559555,87255846
85574973,52961835,87255846
85574973,34286212,87255846
77791976,79405656,87255846
77791976,7842391,87255846
55031724,85236388,87255846
55031724,2011659,87255846
22827613,43846603,87255846
22827613,43401444,87255846
4908857,26631106,87255846
4908857,60616941,87255846
16882720,34254028,87255846
16882720,52994019,87255846
17230158,72585641,87255846
17230158,14662406,87255846
85223524,7690792,87255846
85223524,79557255,87255846
67174679,19552238,87255846
67174679,67695809,87255846
46229757,47411492,87255846
46229757,39836555,87255846
14296954,44916733,87255846
14296954,42331314,87255846
23261838,50875122,87255846
23261838,36372925,87255846
18415229,73488075,87255846
18415229,13759972,87255846
34033956,38208382,87255846
34033956,49039665,87255846
55082092,10148577,87255846
55082092,77099470,87255846
76501751,54005613,87255846
76501751,33242434,87255846
63090198,70651647,87255846
63090198,16596400,87255846
85541044,31852687,87255846
85541044,55395360,87255846
83072247,74816518,87255846
83072247,12431529,87255846
15808266,65055744,87255846
15808266,22192303,87255846
78864210,73529895,87255846
78864210,13718152,87255846
35693278,24645575,87255846
35693278,62602472,87255846
24409447,66793411,87255846
24409447,20454636,87255846
69995321,4172558,87255846
69995321,83075489,87255846
36161368,69416382,87255846
36161368,17831665,87255846
